Obama Administration Wants More Legal Power To Disrupt Botnets,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/KAA4wv1RdOQ/obama-administration-wants-more-legal-power-to-disrupt-botnets,"Trailrunner7 writes: The Obama administration has proposed an amendment to existing United Stated federal law that would give it a more powerful tool to go after botnets such as GameOver Zeus, Asprox and others. In recent years, Justice, along with private security firms and law enforcement agencies in Europe, have taken down various incarnations of a number of major botnets, including GameOver Zeus and Coreflood. These actions have had varying levels of success, with the GOZ takedown being perhaps the most effective, as it also had the effect of disrupting the infrastructure used by the CryptoLocker ransomware. In order to obtain an injunction in these cases, the government would need to sue the defendants in civil court and show that its suit is likely to succeed on its merits. ""The Administration's proposed amendment would add activities like the operation of a botnet to the list of offenses eligible for injunctive relief. Specifically, the amendment would permit the department to seek an injunction to prevent ongoing hacking violations in cases where 100 or more victim computers have been hacked. This numerical threshold focuses the injunctive authority on enjoining the creation, maintenance, operation, or use of a botnet, as well as other widespread attacks on computers using malicious software (such as ""ransomware"" ),"" assistant attorney general Leslie Caldwell wrote.<p><div class=""share_submission"" style=""position:relative;"">
<a class=""slashpop"" href=""http://twitter.com/home?status=Obama+Administration+Wants+More+Legal+Power+To+Disrupt+Botnets%3A+http%3A%2F%2Fbit.ly%2F1DePxGE""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a>
<a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fit.slashdot.org%2Fstory%2F15%2F03%2F13%2F1321222%2Fobama-administration-wants-more-legal-power-to-disrupt-botnets%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a>

<a class=""nobg"" href=""http://plus.google.com/share?url=http://it.slashdot.org/story/15/03/13/1321222/obama-administration-wants-more-legal-power-to-disrupt-botnets?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a>                                                                                                                                                                              



</div></p><p><a href=""http://it.slashdot.org/story/15/03/13/1321222/obama-administration-wants-more-legal-power-to-disrupt-botnets?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7096077&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/KAA4wv1RdOQ"" height=""1"" width=""1"" alt=""""/>"
Oldest Dot-com Domain Turning 30,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/yCEY21ew2cg/oldest-dot-com-domain-turning-30,"netbuzz writes: On March 15, 1985, Symbolics, Inc, maker of Lisp computers, registered the Internet's first dot-com address: Symbolics.com. Sunday will mark the 30th anniversary of that registration. And while Symbolics has been out of business for years, the address was sold in 2009 for an undisclosed sum to a speculator who said: ""For us to own the first domain is very special to our company, and we feel blessed for having the ability to obtain this unique property."" Today there's not much there.<p><div class=""share_submission"" style=""position:relative;"">
<a class=""slashpop"" href=""http://twitter.com/home?status=Oldest+Dot-com+Domain+Turning+30%3A+http%3A%2F%2Fbit.ly%2F1F9Vxj7""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a>
<a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F15%2F03%2F13%2F1920248%2Foldest-dot-com-domain-turning-30%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a>

<a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/15/03/13/1920248/oldest-dot-com-domain-turning-30?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a>                                                                                                                                                                              



</div></p><p><a href=""http://tech.slashdot.org/story/15/03/13/1920248/oldest-dot-com-domain-turning-30?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7096989&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/yCEY21ew2cg"" height=""1"" width=""1"" alt=""""/>"
Panda Antivirus Flags Itself As Malware,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/_B4xfSxDDoc/panda-antivirus-flags-itself-as-malware,"An anonymous reader writes An update to a number of Panda antivirus programs Wednesday mistakenly flagged core files as malware, putting them in quarantine. In doing so, the antivirus system ceased working. Panda's free antivirus, retail 2015 service, and its enterprise cloud-based antimalware service are all affected. The company took to Twitter to warn users: ""Please, don't reboot PCs. We'll keep you posted."" In an advisory, Panda said the erroneous signature file was ""repaired immediately,"" but warned under certain conditions it is possible for the ""incident to persist.""<p><div class=""share_submission"" style=""position:relative;"">
<a class=""slashpop"" href=""http://twitter.com/home?status=Panda+Antivirus+Flags+Itself+As+Malware%3A+http%3A%2F%2Fbit.ly%2F1FYqaXd""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a>
<a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fit.slashdot.org%2Fstory%2F15%2F03%2F13%2F155223%2Fpanda-antivirus-flags-itself-as-malware%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a>

<a class=""nobg"" href=""http://plus.google.com/share?url=http://it.slashdot.org/story/15/03/13/155223/panda-antivirus-flags-itself-as-malware?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a>                                                                                                                                                                              



</div></p><p><a href=""http://it.slashdot.org/story/15/03/13/155223/panda-antivirus-flags-itself-as-malware?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7096351&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/_B4xfSxDDoc"" height=""1"" width=""1"" alt=""""/>"
Saint Patrick's Day Science: Brew Up Some Green Soda Pop! (Scientific American),http://news.feedzilla.com/en_us/stories/science/425510365?client_source=api&format=json,"A carbonated chemistry challenge from Science Buddies


-- Read more on ScientificAmerican.com

"
SpaceX sees U.S. approval for rocket launches by June (reuters),http://news.feedzilla.com/en_us/stories/science/425736568?client_source=api&format=json,"WASHINGTON (Reuters) - Space Exploration Technologies expects the U.S. Air
Force to certify it to compete to launch national security satellites by June,
President Gwynne Shotwell told Reuters on Friday.

"
Special Section: Outsmarting Einstein (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/425612100?client_source=api&format=json,"After a century of testing general relativity, physicists still strive to
achieve what the genius who formulated the theory could not.

"
Swedish Authorities Offer To Question Assange In London,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/8yI_ST3RNZ4/swedish-authorities-offer-to-question-assange-in-london,"An anonymous reader writes: Since 2012, WikiLeaks founder Julian Assange has been holed up inside Ecuador's embassy in London trying to avoid extradition to Sweden, where he faces a sexual assault investigation. Now, after the case has been stalled for years, Swedish prosecutors are arranging to come to London and question Assange within the embassy. According to his lawyer, Assange welcomes this, but Sweden still needs to be granted permission from both the UK and Ecuador. ""Assange's lawyers, who are appealing against his arrest warrant in Sweden's highest court, have complained bitterly about the prosecutor's refusal to travel to London to speak to him &ndash; an essential step under Swedish jurisprudence to establish whether Assange can be formally charged. [Lead investigator Marianne] Ny's refusal, they say, has condemned Assange to severe limitations on his freedom that are disproportionate to the accusations against him."" Ny has also requested a DNA sample from Assange.<p><div class=""share_submission"" style=""position:relative;"">
<a class=""slashpop"" href=""http://twitter.com/home?status=Swedish+Authorities+Offer+To+Question+Assange+In+London%3A+http%3A%2F%2Fbit.ly%2F1F8ws8e""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a>
<a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F15%2F03%2F13%2F1345202%2Fswedish-authorities-offer-to-question-assange-in-london%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a>

<a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/15/03/13/1345202/swedish-authorities-offer-to-question-assange-in-london?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a>                                                                                                                                                                              



</div></p><p><a href=""http://news.slashdot.org/story/15/03/13/1345202/swedish-authorities-offer-to-question-assange-in-london?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7096141&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/8yI_ST3RNZ4"" height=""1"" width=""1"" alt=""""/>"
The Placement Excitation: Scientific American on the Big Bang Theory (Scientific American),http://news.feedzilla.com/en_us/stories/science/425510369?client_source=api&format=json,"In conjunction with this magazine's inclusion on the March 12th episode of the
Big Bang Theory, here's an edited version of a talk by the sitcom's science
advisor, UCLA physicist David Saltzberg,...


-- Read more on ScientificAmerican.com

"
The Voyages Issue: Jane Goodall Is Still Wild at Heart (NY Times),http://news.feedzilla.com/en_us/stories/science/425721083?client_source=api&format=json,"Half a century ago, she journeyed into the Tanzanian jungle to change how the
world saw chimpanzees. Today the world’s most famous conservationist is on a
mission to save their lives.







"
Twitter Will Ban Revenge Porn and Non-consensual Nudes,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/BalmCjIaDC4/twitter-will-ban-revenge-porn-and-non-consensual-nudes,"AmiMoJo writes: Twitter has changed its rules to state it will forbid users from posting revenge porn and non-consensual nudes on its service. In the private information section of the site's policy list, the company added that users ""may not post intimate photos or videos that were taken or distributed without the subject's consent."" Twitter seemed to indicate that it would use some combination of automated and manual checks to decide whether a reported post is revenge porn or not before removing the post. ""We will ask a reporting user to verify that he or she is the individual in question in content alleged to be violating our policy and to confirm that the photo or video in question was posted without consent."" There will be an appeal process too. In February, reddit made a similar rules change after the site was embroiled in controversy for allowing the posting of stolen nude celebrity photos in 2014. Banning ""involuntary pornography,"" reddit urged victims to e-mail the site with details so administrators could remove the offending posts.<p><div class=""share_submission"" style=""position:relative;"">
<a class=""slashpop"" href=""http://twitter.com/home?status=Twitter+Will+Ban+Revenge+Porn+and+Non-consensual+Nudes%3A+http%3A%2F%2Fbit.ly%2F1F8UakD""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a>
<a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F15%2F03%2F13%2F1516256%2Ftwitter-will-ban-revenge-porn-and-non-consensual-nudes%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a>

<a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/15/03/13/1516256/twitter-will-ban-revenge-porn-and-non-consensual-nudes?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a>                                                                                                                                                                              



</div></p><p><a href=""http://tech.slashdot.org/story/15/03/13/1516256/twitter-will-ban-revenge-porn-and-non-consensual-nudes?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7096369&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/BalmCjIaDC4"" height=""1"" width=""1"" alt=""""/>"
US Wind Power Is Expected To Double In the Next 5 Years,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Rzno-aK_0Uk/us-wind-power-is-expected-to-double-in-the-next-5-years,"merbs writes: The U.S. Department of Energy anticipates that the amount of electricity generated by wind power to more than double over the next five years. Right now, wind provides the nation with about 4.5 percent of its power. But an in-depth DOE report (PDF) released yesterday forecasts that number will rise to 10 percent by 2020&mdash;then 20 percent by 2030, and 35 percent by 2050.<p><div class=""share_submission"" style=""position:relative;"">
<a class=""slashpop"" href=""http://twitter.com/home?status=US+Wind+Power+Is+Expected+To+Double+In+the+Next+5+Years%3A+http%3A%2F%2Fbit.ly%2F1Bd5eak""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a>
<a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F15%2F03%2F13%2F1156245%2Fus-wind-power-is-expected-to-double-in-the-next-5-years%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a>

<a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/15/03/13/1156245/us-wind-power-is-expected-to-double-in-the-next-5-years?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a>                                                                                                                                                                              



</div></p><p><a href=""http://hardware.slashdot.org/story/15/03/13/1156245/us-wind-power-is-expected-to-double-in-the-next-5-years?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7095749&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/Rzno-aK_0Uk"" height=""1"" width=""1"" alt=""""/>"
"Uber Rival Lyft Raises $530M, Will Beef Up IT",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/LEhUPde14dc/uber-rival-lyft-raises-530m-will-beef-up-it,"jfruh writes ""Uber may seem like an unstoppable juggernaut, but its main carhailing service rival Lyft isn't giving up. The company just raised half a billion dollars in funding, much of it form Japanese investors. From the article: ""Lyft has raised US$530 million in its latest funding round, and plans to use the money to beef up its IT staff, expand its footprint and boost existing services. Japanese e-commerce company Rakuten led the round. With the latest cash infusion, Lyft has raised a total of $862 million from investors. The ride-hailing company is now reportedly valued at $2.5 billion.""<p><div class=""share_submission"" style=""position:relative;"">
<a class=""slashpop"" href=""http://twitter.com/home?status=Uber+Rival+Lyft+Raises+%24530M%2C+Will+Beef+Up+IT%3A+http%3A%2F%2Fbit.ly%2F1CbM0cr""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a>
<a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F15%2F03%2F13%2F0233249%2Fuber-rival-lyft-raises-530m-will-beef-up-it%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a>

<a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/15/03/13/0233249/uber-rival-lyft-raises-530m-will-beef-up-it?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a>                                                                                                                                                                              



</div></p><p><a href=""http://news.slashdot.org/story/15/03/13/0233249/uber-rival-lyft-raises-530m-will-beef-up-it?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7093299&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/LEhUPde14dc"" height=""1"" width=""1"" alt=""""/>"
Want to see the solar eclipse in Norway? Mind the bears (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/425717227?client_source=api&format=json,"COPENHAGEN, Denmark (AP) -- Norwegian authorities are reminding visitors who
want to eye a total solar eclipse from the remote Arctic island of Svalbard
this month to be aware of polar bears, dress warmly and make sure they have a
place to stay before coming....

"
